movie_id,Name of movie,Year of release,Rating,Votes,Genre
5290,The Ring Two,2005,5.4,92361,"Horror,Mystery"
5291,Into the Blue,2005,5.9,74305,"Action,Adventure,Crime"
5292,In Good Company,2004,6.4,53922,"Comedy,Drama,Romance"
5293,Brick,2005,7.3,102339,"Action,Crime,Drama"
5294,Breach,2007,7.0,58366,"Biography,Crime,Drama"
5295,Half Light,2006,6.0,13421,"Drama,Horror,Mystery"
5296,Infamous,2006,7.0,16476,"Biography,Crime,Drama"
5297,Get Smart,2008,6.5,206951,"Action,Adventure,Comedy"
5298,Lucky Number Slevin,2006,7.7,302548,"Crime,Drama,Thriller"
5299,Aquamarine,2006,5.4,38612,"Comedy,Family,Fantasy"
5300,The Kingdom,2007,7.0,120599,"Action,Drama,Thriller"
5301,Paper Man,2009,6.6,18540,"Comedy,Drama"
5302,The Illusionist,2006,7.6,358636,"Drama,Fantasy,Mystery"
5303,Lady in the Water,2006,5.5,95686,"Drama,Fantasy,Mystery"
5304,How to Lose Friends & Alienate People,2008,6.4,68170,"Biography,Comedy,Drama"
5305,Skinwalkers,2006,4.6,13026,"Action,Fantasy,Horror"
5306,"You, Me and Dupree",2006,5.6,79150,"Comedy,Romance"
5307,The Omen,2006,5.5,56799,"Action,Adventure,Fantasy"
5308,Beerfest,2006,6.3,64904,Comedy
5309,Away from Her,2006,7.5,21501,Drama
5310,The Game Plan,2007,6.1,60278,"Comedy,Family,Sport"
5311,Wanted,2008,6.7,367127,"Action,Crime,Thriller"
5312,Mirrors,2008,6.1,103403,"Horror,Mystery"
5313,Bratz,2007,3.1,18115,"Comedy,Family,Music"
5314,Dünyayi Kurtaran Adam'in Oglu,2006,1.6,15846,"Action,Comedy,Sci-Fi"
5315,Drillbit Taylor,2008,5.7,58665,"Action,Comedy,Crime"
5316,The Edge of Love,2008,6.2,16919,"Biography,Drama,Romance"
5317,The Last House on the Left,2009,6.5,87403,"Horror,Thriller"
5318,The Duchess,2008,6.9,79385,"Biography,Drama,History"
5319,Bottle Shock,2008,6.8,15466,"Comedy,Drama"
5320,The Legend of Tarzan,2016,6.2,166883,"Action,Adventure,Drama"
5321,Precious,2009,7.3,106881,Drama
5322,Lakeview Terrace,2008,6.1,49788,"Crime,Drama,Thriller"
5323,Sucker Punch,2011,6.0,234879,"Action,Adventure,Fantasy"
5324,Straw Dogs,2011,5.8,33221,"Action,Drama,Thriller"
5325,Il divo,2008,7.3,16479,"Biography,Drama"
5326,The Bounty Hunter,2010,5.6,122974,"Action,Comedy,Romance"
5327,Two Lovers,2008,7.0,38486,"Drama,Romance"
5328,Godmothered,2020,6.1,10169,"Comedy,Drama,Family"
5329,Chocolate,2008,7.0,17463,"Action,Drama"
5330,Tôkyô zankoku keisatsu,2008,5.9,11074,"Action,Comedy,Horror"
5331,Welcome to the Rileys,2010,7.0,23684,Drama
5332,Immortals,2011,6.0,162665,"Action,Drama,Fantasy"
5333,How to Be Single,2016,6.1,82464,"Comedy,Drama,Romance"
5334,Arthur,2011,5.7,50912,"Comedy,Romance"
5335,True Grit,2010,7.6,318232,"Drama,Western"
5336,Mine vaganti,2010,7.2,11958,"Comedy,Drama,Romance"
5337,The Raven,2012,6.4,82964,"Crime,Mystery,Thriller"
5338,The Three Musketeers,2011,5.7,104736,"Action,Adventure,Fantasy"
5339,Beyond the Black Rainbow,2010,6.0,13562,"Horror,Sci-Fi,Thriller"
5340,G.I. Joe: Retaliation,2013,5.8,174975,"Action,Adventure,Sci-Fi"
5341,What to Expect When You're Expecting,2012,5.7,70706,"Comedy,Drama,Romance"
5342,Act of Valor,2012,6.5,67071,"Action,Adventure,Thriller"
5343,Astérix & Obélix: Au service de sa Majesté,2012,5.3,13974,"Adventure,Comedy,Family"
5344,On Chesil Beach,2017,6.3,10237,"Drama,Music,Romance"
5345,360,2011,6.2,16278,"Drama,Thriller"
5346,10 Years,2011,6.1,24391,"Comedy,Drama,Romance"
5347,We're the Millers,2013,7.0,412838,"Comedy,Crime"
5348,Et maintenant on va où?,2011,7.5,12029,"Comedy,Drama"
5349,Magic Mike,2012,6.1,133140,"Comedy,Drama"
5350,Sinister,2012,6.8,227036,"Horror,Mystery,Thriller"
5351,Seven Psychopaths,2012,7.2,245399,"Comedy,Crime"
5352,Victor Frankenstein,2015,6.0,53511,"Drama,Horror,Sci-Fi"
5353,Xi you: Xiang mo pian,2013,6.8,11831,"Action,Adventure,Comedy"
5354,Draft Day,2014,6.8,56013,"Drama,Sport"
5355,Zulu,2013,6.7,17977,"Crime,Drama,Thriller"
5356,Big Bad Wolves,2013,6.8,15666,"Drama,Horror,Thriller"
5357,A Private War,2018,6.7,17519,"Biography,Drama,War"
5358,The Duel,2016,5.8,10263,"Drama,Western"
5359,Left Behind,2014,3.1,37792,"Action,Fantasy,Sci-Fi"
5360,"Extremely Wicked, Shockingly Evil and Vile",2019,6.7,83107,"Biography,Crime,Drama"
5361,The Good Lie,2014,7.4,27441,"Biography,Drama"
5362,Bad Samaritan,2018,6.5,20687,"Crime,Horror,Thriller"
5363,Infini,2015,5.4,14139,"Horror,Sci-Fi,Thriller"
5364,The Sea of Trees,2015,6.1,14418,"Drama,Fantasy,Mystery"
5365,Dum Laga Ke Haisha,2015,7.5,18539,"Comedy,Drama,Romance"
5366,Itirazim Var,2014,7.8,12676,"Action,Crime,Drama"
5367,Colonia,2015,7.1,49130,"Biography,Drama,History"
5368,Bitva za Sevastopol,2015,7.1,11060,"Biography,Drama,Romance"
5369,Limonata,2015,7.4,12994,"Comedy,Drama"
5370,Indignation,2016,6.8,11644,"Drama,Romance"
5371,The Circle,2017,5.3,86779,"Drama,Sci-Fi,Thriller"
5372,Overlord,2018,6.6,90281,"Action,Adventure,Horror"
5373,Beirut,2018,6.5,19783,"Action,Crime,Drama"
5374,Dumplin',2018,6.6,30021,"Comedy,Drama"
5375,Ocean's Eight,2018,6.9,194940,"Action,Comedy,Crime"
5376,"Love, Simon",2018,7.6,102462,"Comedy,Drama,Romance"
5377,Gräns,2018,7.0,26120,"Crime,Drama,Fantasy"
5378,Hustlers,2019,6.3,87775,"Comedy,Crime,Drama"
5379,Kingsglaive: Final Fantasy XV,2016,6.8,20590,"Animation,Action,Adventure"
5380,Cats,2019,2.8,44607,"Comedy,Drama,Family"
5381,Marrowbone,2017,6.7,27186,"Drama,Horror,Mystery"
5382,I Can Only Imagine,2018,7.3,14827,"Biography,Drama,Family"
5383,I Feel Pretty,2018,5.5,50629,"Comedy,Romance"
5384,Coming 2 America,2021,5.3,57850,Comedy
5385,Palmer,2021,7.3,25311,Drama
5386,Enes Batur Hayal mi Gerçek mi?,2018,3.9,54668,Comedy
5387,A Day at the Races,1937,7.6,13164,"Comedy,Musical,Sport"
5388,Ball of Fire,1941,7.8,11441,"Comedy,Romance"
5389,Mildred Pierce,1945,8.0,23565,"Crime,Drama,Film-Noir"
5390,Spellbound,1945,7.5,44361,"Film-Noir,Mystery,Romance"
5391,Ace in the Hole,1951,8.1,32525,"Drama,Film-Noir"
5392,Rebel Without a Cause,1955,7.7,85158,Drama
5393,High Society,1956,7.0,14512,"Comedy,Musical,Romance"
5394,Blowup,1966,7.6,57829,"Drama,Mystery,Thriller"
5395,Bonnie and Clyde,1967,7.8,104630,"Action,Biography,Crime"
5396,Hombre,1967,7.4,11591,Western
5397,Two for the Road,1967,7.5,12497,"Comedy,Drama,Romance"
5398,If....,1968,7.5,22614,"Crime,Drama"
5399,Kes,1969,7.9,19395,"Drama,Family"
5400,Il Decameron,1971,7.1,10149,"Comedy,Drama,History"
5401,The Devils,1971,7.8,14271,"Biography,Drama,History"
5402,Johnny Got His Gun,1971,7.9,15887,"Drama,War"
5403,Charley Varrick,1973,7.5,11235,"Action,Crime,Drama"
5404,Lenny,1974,7.6,15013,"Biography,Drama"
5405,Tommy,1975,6.6,19621,"Drama,Musical"
5406,The Omen,1976,7.5,109472,Horror
5407,The Goodbye Girl,1977,7.4,12919,"Comedy,Drama,Romance"
5408,Zui quan,1978,7.5,37623,"Action,Comedy"
5409,Flash Gordon,1980,6.5,52352,"Action,Adventure,Sci-Fi"
5410,Stir Crazy,1980,6.8,26056,"Comedy,Crime"
5411,Local Hero,1983,7.4,22330,"Comedy,Drama"
5412,Places in the Heart,1984,7.4,10881,Drama
5413,Purple Rain,1984,6.5,20087,"Drama,Music,Romance"
5414,Splash,1984,6.3,70841,"Comedy,Fantasy,Romance"
5415,Runaway Train,1985,7.2,27448,"Action,Adventure,Drama"
5416,At Close Range,1986,7.0,14658,"Crime,Drama"
5417,The Secret of My Success,1987,6.5,30653,"Comedy,Romance"
5418,The Accused,1988,7.1,32661,"Crime,Drama"
5419,Dip huet seung hung,1989,7.8,46226,"Action,Crime,Drama"
5420,Kindergarten Cop,1990,6.2,139542,"Action,Comedy,Crime"
5421,Reversal of Fortune,1990,7.2,15255,"Biography,Drama,Mystery"
5422,Dying Young,1991,6.1,15248,"Drama,Romance"
5423,The Hard Way,1991,6.4,19267,"Action,Comedy,Crime"
5424,Toy Soldiers,1991,6.6,19974,"Action,Drama,Thriller"
5425,Damage,1992,6.8,16788,"Drama,Romance"
5426,Unlawful Entry,1992,6.3,15214,"Crime,Drama,Thriller"
5427,Made in America,1993,5.1,15866,Comedy
5428,Much Ado About Nothing,1993,7.3,45908,"Comedy,Drama,Romance"
5429,The Hudsucker Proxy,1994,7.2,77928,"Comedy,Drama,Fantasy"
5430,The Jungle Book,1994,6.0,16733,"Adventure,Family,Romance"
5431,The River Wild,1994,6.4,42342,"Adventure,Crime,Thriller"
5432,Trapped in Paradise,1994,5.9,12794,"Adventure,Comedy,Crime"
5433,The Crossing Guard,1995,6.3,12899,"Drama,Thriller"
5434,French Kiss,1995,6.6,47720,"Comedy,Drama,Romance"
5435,Leaving Las Vegas,1995,7.5,116612,"Drama,Romance"
5436,Mimi wo sumaseba,1995,7.9,54703,"Animation,Drama,Family"
5437,Powder,1995,6.6,28885,"Drama,Fantasy,Mystery"
5438,Sudden Death,1995,5.8,32858,"Action,Crime,Thriller"
5439,Total Eclipse,1995,6.5,13577,"Biography,Drama,Romance"
5440,City Hall,1996,6.2,19766,"Drama,Thriller"
5441,Scream,1996,7.3,293553,"Horror,Mystery"
5442,Star Trek: First Contact,1996,7.6,119628,"Action,Adventure,Drama"
5443,Apt Pupil,1998,6.7,36690,"Crime,Drama,Thriller"
5444,Dangerous Beauty,1998,7.2,16301,"Biography,Drama,Romance"
5445,The Devil's Own,1997,6.2,61467,"Action,Crime,Drama"
5446,Great Expectations,1998,6.8,51903,"Drama,Romance"
5447,Mercury Rising,1998,6.1,70117,"Action,Crime,Drama"
5448,The Object of My Affection,1998,6.0,19079,"Comedy,Drama,Romance"
5449,The Shipping News,2001,6.7,32094,Drama
5450,Cure,1997,7.4,12107,"Crime,Horror,Mystery"
5451,Return to Paradise,1998,6.9,13934,"Drama,Romance,Thriller"
5452,Ghost World,2001,7.3,114553,"Comedy,Drama"
5453,The Bank Job,2008,7.2,175301,"Crime,Drama,Thriller"
5454,You Can Count on Me,2000,7.5,28635,Drama
5455,The Princess Diaries,2001,6.4,131847,"Comedy,Family,Romance"
5456,Kill Bill: Vol. 1,2003,8.1,1022234,"Action,Crime,Drama"
5457,8 femmes,2002,7.1,29737,"Comedy,Crime,Musical"
5458,Monster's Ball,2001,7.0,83895,"Drama,Romance"
5459,The Italian Job,2003,7.0,348037,"Action,Crime,Thriller"
5460,Secondhand Lions,2003,7.5,53410,"Comedy,Drama,Family"
5461,The Prince & Me,2004,5.9,38025,"Comedy,Family,Romance"
5462,The Door in the Floor,2004,6.7,15242,"Comedy,Drama"
5463,Revolver,2005,6.4,91227,"Action,Crime,Drama"
5464,Kontroll,2003,7.6,24681,"Comedy,Crime,Drama"
5465,Ratatouille,2007,8.0,656426,"Animation,Adventure,Comedy"
5466,36 Quai des Orfèvres,2004,7.1,16625,"Action,Crime,Drama"
5467,Vizontele Tuuba,2003,6.5,14912,"Comedy,Drama"
5468,Tom yum goong,2005,7.1,35601,"Action,Crime,Drama"
5469,Push,2009,6.1,107070,"Action,Sci-Fi,Thriller"
5470,United 93,2006,7.6,100019,"Action,Drama,History"
5471,Mutant Chronicles,2008,5.2,25747,"Action,Adventure,Mystery"
5472,Forgetting Sarah Marshall,2008,7.1,269648,"Comedy,Drama,Romance"
5473,Transsiberian,2008,6.7,51370,"Crime,Drama,Mystery"
5474,Facing the Giants,2006,6.6,16318,"Drama,Fantasy,Sport"
5475,Funny Games,2007,6.6,92306,"Crime,Drama,Thriller"
5476,Marley & Me,2008,7.1,149252,"Comedy,Drama,Family"
5477,Tekkon kinkurîto,2006,7.6,12864,"Animation,Action,Adventure"
5478,The Road,2009,7.2,227014,Drama
5479,Pineapple Express,2008,6.9,320968,"Action,Comedy,Crime"
5480,Bandslam,2009,6.3,14002,"Comedy,Drama,Family"
5481,27 Dresses,2008,6.1,156502,"Comedy,Romance"
5482,Hanna,2011,6.8,192525,"Action,Adventure,Drama"
5483,Repo Men,2010,6.3,102791,"Action,Sci-Fi,Thriller"
5484,Amelia,2009,5.8,12197,"Adventure,Biography,Drama"
5485,Whip It,2009,6.9,64662,"Drama,Sport"
5486,Womb,2010,6.4,13626,"Drama,Romance,Sci-Fi"
5487,Ondine,2009,6.8,20289,"Drama,Mystery,Romance"
5488,RED,2010,7.0,294216,"Action,Comedy,Crime"
5489,Scream 4,2011,6.1,129935,"Horror,Mystery"
5490,I Am Number Four,2011,6.1,229564,"Action,Adventure,Sci-Fi"
5491,The Dilemma,2011,5.3,52584,"Comedy,Drama"
5492,Tallulah,2016,6.7,19016,"Comedy,Drama,Romance"
5493,Night Train to Lisbon,2013,6.8,18688,"Mystery,Romance,Thriller"
5494,3096 Tage,2013,6.5,11836,"Biography,Crime,Drama"
5495,Elle s'appelait Sarah,2010,7.5,16491,"Drama,War"
5496,Secret in Their Eyes,2015,6.3,45259,"Crime,Drama,Mystery"
5497,Hands of Stone,2016,6.6,15435,"Biography,Drama,Sport"
5498,Mr. Morgan's Last Love,2013,6.8,12201,"Comedy,Drama,Romance"
5499,American Assassin,2017,6.2,74643,"Action,Thriller"
5500,Labor Day,2013,6.9,43630,"Drama,Romance,Thriller"
5501,Identity Thief,2013,5.7,127076,"Comedy,Crime,Drama"
5502,The Broken Circle Breakdown,2012,7.7,39946,"Drama,Music,Romance"
5503,The Gambler,2014,6.1,67503,"Crime,Drama,Thriller"
5504,Populaire,2012,6.9,11698,"Comedy,Romance,Sport"
5505,Temptation: Confessions of a Marriage Counselor,2013,5.0,11511,"Drama,Thriller"
5506,Trouble with the Curve,2012,6.8,61150,"Drama,Sport"
5507,Maps to the Stars,2014,6.2,38814,"Comedy,Drama"
5508,Rememory,2017,6.2,15810,"Drama,Mystery,Sci-Fi"
5509,The Mummy,2017,5.4,176360,"Action,Adventure,Fantasy"
5510,Words and Pictures,2013,6.6,10169,"Comedy,Drama,Romance"
5511,The Family,2013,6.3,112330,"Comedy,Crime,Thriller"
5512,Il capitale umano,2013,7.3,12024,"Crime,Drama"
5513,Pacific Rim: Uprising,2018,5.6,109022,"Action,Adventure,Sci-Fi"
5514,The Water Diviner,2014,7.0,72596,"Drama,History,War"
5515,X+Y,2014,7.1,27928,"Drama,Romance"
5516,Pan,2015,5.7,61364,"Adventure,Comedy,Family"
5517,Max,2015,6.7,25986,"Adventure,Drama,Family"
5518,A United Kingdom,2016,6.9,15130,"Biography,Drama,History"
5519,Barbershop: The Next Cut,2016,5.9,14523,"Comedy,Drama"
5520,Kkeut-kka-ji-gan-da,2014,7.2,12181,"Action,Crime,Thriller"
5521,Gringo,2018,6.1,27731,"Action,Comedy,Crime"
5522,The Choice,2016,6.6,36638,"Drama,Romance"
5523,The Endless,2017,6.5,36257,"Drama,Fantasy,Horror"
5524,Florence Foster Jenkins,2016,6.8,52151,"Biography,Comedy,Drama"
5525,Shaft,2019,6.4,47442,"Action,Comedy,Crime"
5526,Why Him?,2016,6.2,103854,Comedy
5527,White Boy Rick,2018,6.5,32000,"Crime,Drama"
5528,The Girl with All the Gifts,2016,6.6,56275,"Action,Adventure,Drama"
5529,Moonlight,2016,7.4,282634,Drama
5530,Color Out of Space,2019,6.2,37810,"Horror,Mystery,Sci-Fi"
5531,Colette,2018,6.7,20625,"Biography,Drama,History"
5532,The Florida Project,2017,7.6,99556,Drama
5533,Victoria & Abdul,2017,6.8,32838,"Biography,Drama,History"
5534,Moxie,2021,6.7,19183,"Comedy,Drama,Music"
5535,Salyut-7,2017,7.2,10265,"Action,Drama,History"
5536,Night School,2018,5.6,37278,Comedy
5537,The Hummingbird Project,2018,6.2,12622,"Drama,Thriller"
5538,At Eternity's Gate,2018,6.9,30355,"Biography,Drama"
5539,Inheritance,2020,5.5,10082,"Drama,Mystery,Thriller"
5540,Lady and the Tramp,2019,6.3,18489,"Adventure,Comedy,Drama"
5541,Spenser Confidential,2020,6.2,75700,"Action,Comedy,Crime"
5542,Grand Hotel,1932,7.4,17727,"Drama,Romance"
5543,Aleksandr Nevskiy,1938,7.6,10694,"Action,Biography,Drama"
5544,The Philadelphia Story,1940,7.9,64753,"Comedy,Romance"
5545,Orphée,1950,8.0,11209,"Fantasy,Drama,Romance"
5546,The Asphalt Jungle,1950,7.9,24536,"Crime,Drama,Film-Noir"
5547,The Band Wagon,1953,7.5,10373,"Comedy,Musical,Romance"
5548,Rear Window,1954,8.5,453725,"Mystery,Thriller"
5549,The Haunting,1963,7.5,35552,Horror
5550,Hud,1963,7.8,20153,"Drama,Western"
5551,Fail Safe,1964,8.0,20454,"Drama,Thriller,War"
5552,The Spy Who Came in from the Cold,1965,7.6,15635,"Drama,Thriller"
5553,Cul-de-sac,1966,7.1,12053,"Comedy,Drama,Thriller"
5554,Fahrenheit 451,1966,7.2,41746,"Drama,Sci-Fi"
5555,Planet of the Apes,1968,8.0,167781,"Adventure,Sci-Fi"
5556,Il gatto a nove code,1971,6.7,10412,"Horror,Mystery,Thriller"
5557,Get Carter,1971,7.4,29645,"Action,Crime,Thriller"
5558,The Long Goodbye,1973,7.6,27257,"Comedy,Crime,Drama"
5559,Mean Streets,1973,7.2,102613,"Crime,Drama,Thriller"
5560,Scarecrow,1973,7.3,15958,Drama
5561,Alice Doesn't Live Here Anymore,1974,7.3,21932,"Drama,Romance"
5562,Bring Me the Head of Alfredo Garcia,1974,7.4,18609,"Action,Crime,Drama"
5563,Escape from Alcatraz,1979,7.6,124604,"Action,Biography,Crime"
5564,Time After Time,1979,7.1,15702,"Adventure,Drama,Sci-Fi"
5565,The Wanderers,1979,7.4,10332,"Crime,Drama,Romance"
5566,Witness,1985,7.4,88745,"Crime,Drama,Romance"
5567,Gung Ho,1986,6.3,11978,"Comedy,Drama"
5568,Sid and Nancy,1986,7.0,30103,"Biography,Drama,Music"
5569,Overboard,1987,6.9,54195,"Comedy,Romance"
5570,The Karate Kid Part III,1989,5.3,55930,"Action,Drama,Family"
5571,Europa Europa,1990,7.6,15350,"Drama,History,War"
5572,White Hunter Black Heart,1990,6.6,11378,"Adventure,Drama"
5573,Boyz n the Hood,1991,7.8,129318,"Crime,Drama"
5574,Defending Your Life,1991,7.2,17698,"Comedy,Drama,Fantasy"
5575,Europa,1991,7.6,20172,"Drama,Thriller"
5576,Tacones lejanos,1991,7.1,14341,"Comedy,Drama,Romance"
5577,The Crying Game,1992,7.3,52061,"Crime,Drama,Romance"
5578,The Distinguished Gentleman,1992,5.9,15413,"Comedy,Crime"
5579,The Last of the Mohicans,1992,7.7,155085,"Action,Adventure,Drama"
5580,Free Willy,1993,6.0,70571,"Adventure,Drama,Family"
5581,Six Degrees of Separation,1993,6.8,19882,"Comedy,Drama,Mystery"
5582,Swing Kids,1993,6.8,15651,"Drama,Music"
5583,Nell,1994,6.5,27905,Drama
5584,The Paper,1994,6.6,13264,"Comedy,Drama"
5585,Wes Craven's New Nightmare,1994,6.5,52576,"Fantasy,Horror,Mystery"
5586,La cité des enfants perdus,1995,7.5,65648,"Fantasy,Sci-Fi"
5587,La cérémonie,1995,7.5,10494,"Crime,Drama,Mystery"
5588,Smoke,1995,7.4,33494,"Comedy,Drama"
5589,Beautiful Girls,1996,7.1,31699,"Comedy,Drama,Romance"
5590,The Ice Storm,1997,7.4,54105,Drama
5591,The Sweet Hereafter,1997,7.5,32456,Drama
5592,Blast from the Past,1999,6.6,60825,"Comedy,Drama,Romance"
5593,Los amantes del Círculo Polar,1998,7.7,18255,"Drama,Mystery,Romance"
5594,Flawless,1999,6.5,17994,"Comedy,Crime,Drama"
5595,Hollow Man,2000,5.8,125207,"Action,Horror,Sci-Fi"
5596,The Straight Story,1999,8.0,83705,"Biography,Drama"
5597,Mansfield Park,1999,7.1,22491,"Comedy,Drama,Romance"
5598,Save the Last Dance,2001,6.2,58511,"Drama,Music,Romance"
5599,The Gift,2000,6.7,64886,"Drama,Fantasy,Horror"
5600,Italiensk for begyndere,2000,7.1,12940,"Comedy,Drama,Romance"
5601,Rat Race,2001,6.4,110390,"Action,Adventure,Comedy"
5602,Panic Room,2002,6.8,264467,"Crime,Drama,Thriller"
5603,Hollywood Ending,2002,6.6,26093,"Comedy,Romance"
5604,Bend It Like Beckham,2002,6.6,105632,"Comedy,Drama,Romance"
5605,Hable con ella,2002,7.9,106000,"Drama,Mystery,Romance"
5606,Ruang rak noi nid mahasan,2003,7.5,10893,"Comedy,Drama,Romance"
5607,The Ballad of Jack and Rose,2005,6.6,11179,Drama
5608,Chakushin ari,2003,6.2,17112,"Horror,Mystery"
5609,Crash,2004,7.7,423665,"Crime,Drama,Thriller"
5610,Cargo,2009,6.1,19029,"Mystery,Sci-Fi,Thriller"
5611,Le scaphandre et le papillon,2007,8.0,104350,"Biography,Drama"
5612,Casanova,2005,6.5,52543,"Adventure,Comedy,Drama"
5613,Last Holiday,2006,6.5,29701,"Adventure,Comedy,Romance"
5614,Resurrecting the Champ,2007,6.7,20213,"Drama,Sport"
5615,Akeelah and the Bee,2006,7.4,18808,"Drama,Family"
5616,Bordertown,2007,6.1,10277,"Crime,Mystery,Thriller"
5617,Scott Pilgrim vs. the World,2010,7.5,391447,"Action,Comedy,Fantasy"
5618,Snow Cake,2006,7.4,12331,"Drama,Romance"
5619,Babam ve Oglum,2005,8.3,81232,"Drama,Family"
5620,Stop-Loss,2008,6.4,19842,"Drama,War"
5621,Something Borrowed,2011,5.9,58601,"Comedy,Drama,Romance"
5622,Love & Other Drugs,2010,6.7,185036,"Comedy,Drama,Romance"
5623,The Water Horse,2007,6.4,38472,"Adventure,Family,Fantasy"
5624,Fool's Gold,2008,5.7,75349,"Action,Adventure,Comedy"
5625,The Incredible Hulk,2008,6.7,445216,"Action,Adventure,Sci-Fi"
5626,The Last Station,2009,7.0,18059,"Biography,Drama,Romance"
5627,"Definitely, Maybe",2008,7.1,157965,"Comedy,Drama,Romance"
5628,Forever Strong,2008,7.2,10296,"Drama,Sport"
5629,Ostrov,2006,7.9,11274,Drama
5630,The Sweeney,2012,6.1,19064,"Action,Crime,Drama"
5631,The Mummy: Tomb of the Dragon Emperor,2008,5.2,153035,"Action,Adventure,Fantasy"
5632,Evangerion shin gekijôban: Ha,2009,8.0,16250,"Animation,Action,Drama"
5633,Snitch,2013,6.4,84373,"Action,Drama,Thriller"
5634,The Whistleblower,2010,7.1,32228,"Biography,Crime,Drama"
5635,High School Musical 3: Senior Year,2008,4.9,59127,"Comedy,Drama,Family"
5636,Elegy,2008,6.7,22007,"Drama,Romance"
5637,Tokyo!,2008,7.1,10049,"Comedy,Drama,Fantasy"
5638,Gunjan Saxena: The Kargil Girl,2020,5.3,25001,"Action,Biography,Drama"
5639,Kol,2020,7.1,21775,"Crime,Horror,Mystery"
5640,The Christmas Chronicles: Part Two,2020,6.0,24097,"Adventure,Comedy,Family"
5641,Blue Valentine,2010,7.3,187808,"Drama,Romance"
5642,District 9,2009,7.9,646003,"Action,Sci-Fi,Thriller"
5643,6 Souls,2010,6.1,33199,"Horror,Mystery,Thriller"
5644,Kill the Messenger,2014,6.9,45162,"Biography,Crime,Drama"
5645,Dorian Gray,2009,6.2,61648,"Drama,Fantasy,Mystery"
5646,We Need to Talk About Kevin,2011,7.5,141681,"Drama,Mystery,Thriller"
5647,Crazy Heart,2009,7.2,85426,"Drama,Music,Romance"
5648,Venom,2018,6.7,382386,"Action,Adventure,Sci-Fi"
5649,Mother's Day,2010,6.3,16375,"Drama,Horror,Thriller"
5650,The Conjuring,2013,7.5,457496,"Horror,Mystery,Thriller"
5651,The Change-Up,2011,6.3,171011,"Comedy,Fantasy"
5652,The Divide,2011,5.8,35770,"Drama,Horror,Sci-Fi"
5653,Overboard,2018,6.0,35323,"Comedy,Romance"
5654,Yahsi Bati,2009,7.4,33148,"Adventure,Comedy,Fantasy"
5655,To the Wonder,2012,5.9,27536,"Drama,Romance"
5656,Soul Surfer,2011,7.0,46714,"Biography,Drama,Family"
5657,Jumping the Broom,2011,5.7,10362,"Comedy,Drama"
5658,Super 8,2011,7.0,342069,"Mystery,Sci-Fi,Thriller"
5659,The Age of Adaline,2015,7.2,159233,"Drama,Fantasy,Romance"
5660,The Intouchables,2011,8.5,781397,"Biography,Comedy,Drama"
5661,The Trip,2010,7.0,21794,"Comedy,Drama"
5662,Pawn Shop Chronicles,2013,5.9,10804,"Action,Comedy,Crime"
5663,Eliza Graves,2014,6.8,52833,"Drama,Horror,Thriller"
5664,Gotti,2018,4.7,14185,"Biography,Crime,Drama"
5665,To Rome with Love,2012,6.3,85403,"Comedy,Music,Romance"
5666,Thanks for Sharing,2012,6.4,27129,"Comedy,Drama,Romance"
5667,El cuerpo,2012,7.6,60095,"Mystery,Thriller"
5668,Thor: The Dark World,2013,6.9,613150,"Action,Adventure,Fantasy"
5669,Pitch Perfect,2012,7.1,283239,"Comedy,Music,Romance"
5670,Night Moves,2013,6.0,14960,"Drama,Thriller"
5671,Adoration,2013,6.2,32900,"Drama,Romance"
5672,Tracks,2013,7.2,28410,"Adventure,Biography,Drama"
5673,The Mountain Between Us,2017,6.4,69763,"Action,Adventure,Drama"
5674,Miss You Already,2015,6.8,17830,"Comedy,Drama,Romance"
5675,22 Jump Street,2014,7.0,352029,"Action,Comedy,Crime"
5676,The 5th Wave,2016,5.2,102686,"Action,Adventure,Sci-Fi"
5677,La belle et la bête,2014,6.4,19959,"Drama,Family,Fantasy"
5678,The Captive,2014,5.9,31617,"Crime,Drama,Mystery"
5679,Las brujas de Zugarramurdi,2013,6.4,13721,"Action,Adventure,Comedy"
5680,Step Up All In,2014,6.0,32990,"Drama,Music,Romance"
5681,A Little Chaos,2014,6.5,21533,"Drama,Romance"
5682,Midnight Special,2016,6.6,77134,"Drama,Mystery,Sci-Fi"
5683,The Interview,2014,6.5,311225,"Action,Adventure,Comedy"
5684,99 Homes,2014,7.1,31518,Drama
5685,Tolkien,2019,6.8,35176,"Biography,Drama,Romance"
5686,Extinction,2015,5.9,16263,"Drama,Horror,Sci-Fi"
5687,Whiskey Tango Foxtrot,2016,6.6,50586,"Biography,Comedy,Drama"
5688,The Girl on the Train,2016,6.5,174602,"Crime,Drama,Mystery"
5689,The Dig,2021,7.1,57161,"Biography,Drama,History"
5690,The Last: Naruto the Movie,2014,7.6,12225,"Animation,Action,Adventure"
5691,Que Horas Ela Volta?,2015,7.8,13613,"Comedy,Drama"
5692,Lo chiamavano Jeeg Robot,2015,7.0,13775,"Action,Drama,Sci-Fi"
5693,Dumbo,2019,6.3,68538,"Adventure,Family,Fantasy"
5694,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,6.0,86214,"Action,Adventure,Comedy"
5695,Flaskepost fra P,2016,7.0,17852,"Crime,Drama,Mystery"
5696,Official Secrets,2019,7.3,37601,"Biography,Crime,Drama"
